1.301124691963195801e+01,1.895537972450256348e+01,1.157379150390625000e+01,1.327019078390938844e+01,5.027446481916639698e+01,8.936251912798200081e+00,1.262861490249633789e+01,1.432424783706665039e+01,1.514199972152709961e+01,1.346215179988316102e+01,1.313083512442452516e+01,1.298201084136962891e+01
1.294091769627162414e+01,1.895537972450256348e+01,1.157379150390625000e+01,1.327019078390938844e+01,1.238337159156799316e+01,8.936251912798200081e+00,1.262271404266357422e+01,1.398950815200805664e+01,1.340866088867187500e+01,1.346215179988316102e+01,1.313083512442452516e+01,1.298201084136962891e+01
3.682661401373999155e+01,9.077308365276880409e+01,5.844834945031575302e+01,3.922385513782501221e+01,1.684548667498997432e+01,6.704582571983337402e+01,1.041790339208784388e+02,4.200119756516956215e+01,2.061301711532804504e+01,6.625247853142874987e+01,3.106455666678292715e+01,4.073020211287906989e+01
1.173885663350423236e+01,1.895537972450256348e+01,1.157379150390625000e+01,1.327019078390938844e+01,5.884488991328647955e+01,1.145553588867187500e+01,1.166965564092000385e+01,6.369225184122721117e+01,6.424140930175781250e+01,2.553238471349080285e+01,1.321046692984444704e+01,1.145126422246297260e+01
2.049232830603917677e+01,2.532288561264673987e+01,1.938432306051254272e+01,2.417660234939484454e+01,1.589173873265584369e+01,1.256864219903945923e+01,3.012467870206543807e+01,1.555346979035271282e+01,1.232563853263854980e+01,1.734404683113098145e+01,1.871730191237998753e+01,3.263003041346868116e+01
1.245863413526898356e+01,2.360954960187276086e+01,2.071438590685526293e+01,2.141590061641874954e+01,1.220033123379661788e+01,1.246440467380342021e+01,1.876221575907298345e+01,1.502223809560140033e+01,1.170686284701029578e+01,1.272294816516694560e+01,2.792204590070814874e+01,2.944964312371753223e+01
